[Wed Jun 10 03:13:17 CST 2026] train rslora_vanilla variant=rslora mode=vanilla steps=100
 Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s] Loading checkpoint shards:  50%|█████     | 3/6 [00:00<00:00, 13.95it/s] Loading checkpoint shards:  83%|████████▎ | 5/6 [00:00<00:00, 13.86it/s] Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 15.05it/s]
{"step": 70, "loss": 0.003193756565451622, "choice_loss": 0.002336750039830804, "denoise_loss": 0.003193756565451622, "consistency_loss": 0.0}
{"step": 80, "loss": 0.04750194400548935, "choice_loss": 0.044206421822309494, "denoise_loss": 0.04750194400548935, "consistency_loss": 0.0}
{"step": 90, "loss": 1.382539987564087, "choice_loss": 1.3787550926208496, "denoise_loss": 1.382539987564087, "consistency_loss": 0.0}
{"step": 100, "loss": 0.001907792640849948, "choice_loss": 0.001032772590406239, "denoise_loss": 0.001907792640849948, "consistency_loss": 0.0}
[Wed Jun 10 05:02:47 CST 2026] eval nara_vanilla
Loading checkpoint shards:   0%|          | 0/6 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 6/6 [00:00<00:00, 160.93it/s]
{"task": "mmlu_pro", "id": "4888", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "1458", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "351", "gold": "H", "pred": "E", "correct": false}
{"task": "mmlu_pro", "id": "9891", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "5167", "gold": "B", "pred": "B", "correct": true}
{"task": "mmlu_pro", "id": "7112", "gold": "G", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "6376", "gold": "E", "pred": "E", "correct": true}
{"task": "mmlu_pro", "id": "8872", "gold": "A", "pred": "C", "correct": false}
{"task": "mmlu_pro", "id": "6026", "gold": "A", "pred": "F", "correct": false}
{"task": "mmlu_pro", "id": "2234", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "12119", "gold": "F", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "3266", "gold": "J", "pred": "B", "correct": false}
{"task": "mmlu_pro", "id": "4512", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "7463", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "302", "gold": "H", "pred": "H", "correct": true}
{"task": "mmlu_pro", "id": "3744", "gold": "A", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "10362", "gold": "A", "pred": "C", "correct": false}
{"task": "mmlu_pro", "id": "7638", "gold": "E", "pred": "E", "correct": true}
{"task": "mmlu_pro", "id": "479", "gold": "B", "pred": "D", "correct": false}
{"task": "mmlu_pro", "id": "1830", "gold": "I", "pred": "D", "correct": false}
{"task": "mmlu_pro", "id": "1496", "gold": "C", "pred": "D", "correct": false}
{"task": "mmlu_pro", "id": "11856", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "8350", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "7071", "gold": "F", "pred": "E", "correct": false}
{"task": "mmlu_pro", "id": "393", "gold": "J", "pred": "J", "correct": true}
{"task": "mmlu_pro", "id": "8585", "gold": "C", "pred": "D", "correct": false}
{"task": "mmlu_pro", "id": "10488", "gold": "D", "pred": "D", "correct": true}
{"task": "mmlu_pro", "id": "12254", "gold": "F", "pred": "F", "correct": true}
{"task": "mmlu_pro", "id": "7239", "gold": "F", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "6041", "gold": "B", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "1021", "gold": "E", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "3489", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "654", "gold": "A", "pred": "A", "correct": true}
{"task": "mmlu_pro", "id": "9843", "gold": "A", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "6209", "gold": "I", "pred": "I", "correct": true}
{"task": "mmlu_pro", "id": "10994", "gold": "E", "pred": "B", "correct": false}
{"task": "mmlu_pro", "id": "2934", "gold": "F", "pred": "F", "correct": true}
{"task": "mmlu_pro", "id": "10376", "gold": "A", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "3660", "gold": "B", "pred": "B", "correct": true}
{"task": "mmlu_pro", "id": "6104", "gold": "I", "pred": "B", "correct": false}
{"task": "mmlu_pro", "id": "9454", "gold": "I", "pred": "D", "correct": false}
{"task": "mmlu_pro", "id": "6202", "gold": "F", "pred": "G", "correct": false}
{"task": "mmlu_pro", "id": "9561", "gold": "F", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "4740", "gold": "C", "pred": "A", "correct": false}
{"task": "mmlu_pro", "id": "11039", "gold": "D", "pred": "J", "correct": false}
{"task": "mmlu_pro", "id": "5292", "gold": "C", "pred": "A", "correct": false}
{"task": "mmlu_pro", "id": "9576", "gold": "B", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "1495", "gold": "D", "pred": "H", "correct": false}
{"task": "mmlu_pro", "id": "7950", "gold": "C", "pred": "I", "correct": false}
{"task": "mmlu_pro", "id": "3028", "gold": "D", "pred": "D", "correct": true}
{"task": "pubmedqa", "id": "24098953", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "25103647", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "23972333", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "10759659", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "21880023", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "14627582", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "22427593", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "17096624", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "20497146", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "15939071", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "17259061", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "21346501", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "26818046", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "26548832", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "25311479", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "23088164", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "18714572", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "14551704", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "20353735", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "24866606", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "22236315", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "12970636", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "10490564", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "9722752", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "10966943", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "27217036", "gold": "yes", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "19757704", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "24599411", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "19419587", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "10158597", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "19394934", "gold": "yes", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "14976655", "gold": "yes", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "26175531", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "12790890", "gold": "maybe", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "14631523", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "15879722", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "18319270", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "14612308", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "25488308", "gold": "no", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "18802997", "gold": "maybe", "pred": "yes", "correct": false}
{"task": "pubmedqa", "id": "8847047", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "25255719", "gold": "yes", "pred": "no", "correct": false}
{"task": "pubmedqa", "id": "19852337", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "2503176", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "25156467", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "26485091", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "10456814", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "23449952", "gold": "no", "pred": "no", "correct": true}
{"task": "pubmedqa", "id": "18948835", "gold": "yes", "pred": "yes", "correct": true}
{"task": "pubmedqa", "id": "17089900", "gold": "yes", "pred": "yes", "correct": true}
{"task": "ceval_computer_network", "id": "74", "gold": "B", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "21", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "4", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "151", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "78", "gold": "D", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "108", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "97", "gold": "B", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "135", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "91", "gold": "B", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "33", "gold": "A", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "49", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "68", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "113", "gold": "D", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "3", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "56", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "116", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "6", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "27", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "169", "gold": "D", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "127", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "107", "gold": "D", "pred": "C", "correct": false}
{"task": "ceval_computer_network", "id": "5", "gold": "D", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "131", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "110", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "162", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "14", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "52", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "9", "gold": "D", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "94", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "44", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "55", "gold": "B", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "92", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "142", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "72", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "80", "gold": "D", "pred": "D", "correct": true}
{"task": "ceval_computer_network", "id": "152", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "121", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "45", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "123", "gold": "B", "pred": "B", "correct": true}
{"task": "ceval_computer_network", "id": "114", "gold": "C", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "41", "gold": "A", "pred": "A", "correct": true}
{"task": "ceval_computer_network", "id": "46", "gold": "C", "pred": "C", "correct": true}
{"task": "ceval_computer_network", "id": "133", "gold": "D", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "82", "gold": "D", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "86", "gold": "A", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "104", "gold": "A", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "66", "gold": "B", "pred": "D", "correct": false}
{"task": "ceval_computer_network", "id": "25", "gold": "B", "pred": "A", "correct": false}
{"task": "ceval_computer_network", "id": "170", "gold": "A", "pred": "B", "correct": false}
{"task": "ceval_computer_network", "id": "145", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "947", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "798", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "971", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "296", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "913", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "849", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "85", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "17", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "606", "gold": "B", "pred": "D", "correct": false}
{"task": "sciq", "id": "314", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "433", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "388", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "542", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "366", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "133", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "743", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "196", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "273", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "455", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "14", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "226", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "635", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "465", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "923", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "25", "gold": "C", "pred": "D", "correct": false}
{"task": "sciq", "id": "108", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "87", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "727", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "510", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "431", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "20", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "524", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "642", "gold": "A", "pred": "B", "correct": false}
{"task": "sciq", "id": "751", "gold": "D", "pred": "A", "correct": false}
{"task": "sciq", "id": "441", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "367", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "789", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "58", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "210", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "801", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "36", "gold": "B", "pred": "D", "correct": false}
{"task": "sciq", "id": "603", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "377", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "673", "gold": "D", "pred": "D", "correct": true}
{"task": "sciq", "id": "176", "gold": "A", "pred": "A", "correct": true}
{"task": "sciq", "id": "221", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "994", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "752", "gold": "B", "pred": "B", "correct": true}
{"task": "sciq", "id": "371", "gold": "C", "pred": "C", "correct": true}
{"task": "sciq", "id": "579", "gold": "A", "pred": "A", "correct": true}
{"task": "winogrande", "id": "593", "gold": "A", "pred": "B", "correct": false}
{"task": "winogrande", "id": "171", "gold": "A", "pred": "A", "correct": true}
{"task": "winogrande", "id": "34", "gold": "B", "pred": "B", "correct": true}
{"task": "winogrande", "id": "1212", "gold": "B", "pred": "B", "correct": true}
{"task": "winogrande", "id": "628", "gold": "A", "pred": "B", "correct": false}
{"task": "winogrande", "id": "867", "gold": "A", "pred": "A", "correct": true}
